DT_FED,NU_MUN,NO_MUN,SECCION
2,117,SAN ANDRES DURAZNAL,2238
2,117,SAN ANDRES DURAZNAL,2238
2,118,SANTIAGO EL PINAR,685
2,118,SANTIAGO EL PINAR,685
3,31,CHILON,456
3,31,CHILON,456
3,31,CHILON,456
3,31,CHILON,456
3,31,CHILON,456
3,31,CHILON,456
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,457
3,31,CHILON,463
3,31,CHILON,464
3,31,CHILON,465
3,31,CHILON,466
3,31,CHILON,466
3,31,CHILON,467
3,31,CHILON,468
3,31,CHILON,470
3,31,CHILON,472
3,31,CHILON,472
3,31,CHILON,476
3,31,CHILON,483
3,31,CHILON,483
3,31,CHILON,483
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,484
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,485
3,31,CHILON,487
3,31,CHILON,487
3,31,CHILON,487
3,31,CHILON,2060
3,31,CHILON,2060
3,31,CHILON,2060
3,31,CHILON,2062
3,31,CHILON,2064
3,31,CHILON,2065
3,31,CHILON,2065
3,31,CHILON,2071
3,31,CHILON,2072
3,31,CHILON,2073
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,815
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,817
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,818
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,819
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,820
3,59,OCOSINGO,821
3,59,OCOSINGO,822
3,59,OCOSINGO,822
3,59,OCOSINGO,823
3,59,OCOSINGO,824
3,59,OCOSINGO,825
3,59,OCOSINGO,825
3,59,OCOSINGO,825
3,59,OCOSINGO,827
3,59,OCOSINGO,828
3,59,OCOSINGO,828
3,59,OCOSINGO,828
3,59,OCOSINGO,829
3,59,OCOSINGO,829
3,59,OCOSINGO,829
3,59,OCOSINGO,830
3,59,OCOSINGO,830
3,59,OCOSINGO,832
3,59,OCOSINGO,834
3,59,OCOSINGO,835
3,59,OCOSINGO,835
3,59,OCOSINGO,835
3,59,OCOSINGO,835
3,59,OCOSINGO,835
3,59,OCOSINGO,836
3,59,OCOSINGO,837
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,839
3,59,OCOSINGO,840
3,59,OCOSINGO,841
3,59,OCOSINGO,843
3,59,OCOSINGO,844
3,59,OCOSINGO,850
3,59,OCOSINGO,850
3,59,OCOSINGO,851
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,853
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,854
3,59,OCOSINGO,856
3,59,OCOSINGO,856
3,59,OCOSINGO,858
3,59,OCOSINGO,860
3,59,OCOSINGO,863
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,865
3,59,OCOSINGO,866
3,59,OCOSINGO,866
3,59,OCOSINGO,866
3,59,OCOSINGO,866
3,59,OCOSINGO,866
3,59,OCOSINGO,871
3,59,OCOSINGO,871
3,59,OCOSINGO,871
3,59,OCOSINGO,872
3,59,OCOSINGO,881
3,59,OCOSINGO,2076
3,59,OCOSINGO,2077
3,59,OCOSINGO,2079
3,59,OCOSINGO,2080
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2082
3,59,OCOSINGO,2083
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2178
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2179
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2180
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2181
3,59,OCOSINGO,2253
3,59,OCOSINGO,2254
3,59,OCOSINGO,2254
3,59,OCOSINGO,2254
3,59,OCOSINGO,2254
3,59,OCOSINGO,2255
3,59,OCOSINGO,2259
3,59,OCOSINGO,2260
3,59,OCOSINGO,2261
3,59,OCOSINGO,2262
3,59,OCOSINGO,2266
3,59,OCOSINGO,2267
3,59,OCOSINGO,2268
3,59,OCOSINGO,2269
3,59,OCOSINGO,2273
3,59,OCOSINGO,2278
3,59,OCOSINGO,2279
3,83,SITALA,1222
3,83,SITALA,1222
3,83,SITALA,1222
3,83,SITALA,1223
3,83,SITALA,1223
3,113,BENEMERITO DE LAS AMERICAS,867
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,868
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,869
3,113,BENEMERITO DE LAS AMERICAS,874
3,113,BENEMERITO DE LAS AMERICAS,874
3,113,BENEMERITO DE LAS AMERICAS,874
3,113,BENEMERITO DE LAS AMERICAS,878
3,113,BENEMERITO DE LAS AMERICAS,878
3,113,BENEMERITO DE LAS AMERICAS,878
3,113,BENEMERITO DE LAS AMERICAS,879
3,113,BENEMERITO DE LAS AMERICAS,879
3,113,BENEMERITO DE LAS AMERICAS,879
3,115,MARQUES DE COMILLAS,873
3,115,MARQUES DE COMILLAS,873
3,115,MARQUES DE COMILLAS,875
3,115,MARQUES DE COMILLAS,875
3,115,MARQUES DE COMILLAS,877
3,115,MARQUES DE COMILLAS,880
3,115,MARQUES DE COMILLAS,2280
3,115,MARQUES DE COMILLAS,2281
3,115,MARQUES DE COMILLAS,2282
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,44
4,5,AMATAN,45
4,5,AMATAN,48
4,5,AMATAN,50
4,5,AMATAN,53
4,5,AMATAN,53
4,18,COAPILLA,234
4,18,COAPILLA,234
4,18,COAPILLA,234
4,18,COAPILLA,234
4,18,COAPILLA,235
4,18,COAPILLA,235
4,18,COAPILLA,235
4,18,COAPILLA,235
4,18,COAPILLA,237
4,18,COAPILLA,237
4,18,COAPILLA,238
4,21,COPAINALA,317
4,21,COPAINALA,317
4,21,COPAINALA,317
4,21,COPAINALA,317
4,21,COPAINALA,317
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,318
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,319
4,21,COPAINALA,320
4,21,COPAINALA,320
4,21,COPAINALA,320
4,21,COPAINALA,320
4,21,COPAINALA,321
4,21,COPAINALA,321
4,21,COPAINALA,322
4,21,COPAINALA,324
4,21,COPAINALA,325
4,21,COPAINALA,326
4,21,COPAINALA,327
4,21,COPAINALA,328
4,21,COPAINALA,328
4,21,COPAINALA,329
4,21,COPAINALA,330
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,381
4,25,CHAPULTENANGO,382
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,436
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,29,CHICOASEN,437
4,33,FRANCISCO LEON,503
4,33,FRANCISCO LEON,503
4,33,FRANCISCO LEON,503
4,33,FRANCISCO LEON,503
4,33,FRANCISCO LEON,2290
4,33,FRANCISCO LEON,2290
4,33,FRANCISCO LEON,2290
4,33,FRANCISCO LEON,2290
4,33,FRANCISCO LEON,2290
4,33,FRANCISCO LEON,2291
4,42,IXHUATAN,617
4,42,IXHUATAN,617
4,42,IXHUATAN,617
4,42,IXHUATAN,618
4,42,IXHUATAN,618
4,42,IXHUATAN,618
4,42,IXHUATAN,618
4,42,IXHUATAN,618
4,42,IXHUATAN,619
4,42,IXHUATAN,620
4,42,IXHUATAN,620
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,621
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,622
4,43,IXTACOMITAN,623
4,43,IXTACOMITAN,625
4,45,IXTAPANGAJOYA,636
4,45,IXTAPANGAJOYA,636
4,45,IXTAPANGAJOYA,636
4,45,IXTAPANGAJOYA,636
4,45,IXTAPANGAJOYA,636
4,45,IXTAPANGAJOYA,637
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,669
4,48,JUAREZ,670
4,48,JUAREZ,670
4,48,JUAREZ,670
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,671
4,48,JUAREZ,672
4,48,JUAREZ,672
4,48,JUAREZ,673
4,48,JUAREZ,673
4,48,JUAREZ,674
4,48,JUAREZ,674
4,48,JUAREZ,676
4,48,JUAREZ,678
4,48,JUAREZ,679
4,48,JUAREZ,680
4,48,JUAREZ,680
4,48,JUAREZ,681
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,882
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,883
4,60,OCOTEPEC,884
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,914
4,62,OSTUACAN,915
4,62,OSTUACAN,916
4,62,OSTUACAN,917
4,62,OSTUACAN,918
4,62,OSTUACAN,919
4,62,OSTUACAN,920
4,62,OSTUACAN,920
4,62,OSTUACAN,922
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2084
4,62,OSTUACAN,2085
4,63,OSUMACINTA,923
4,63,OSUMACINTA,923
4,63,OSUMACINTA,924
4,63,OSUMACINTA,924
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,985
4,67,PANTEPEC,986
4,67,PANTEPEC,987
4,67,PANTEPEC,989
4,67,PANTEPEC,989
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,990
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,991
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,992
4,68,PICHUCALCO,993
4,68,PICHUCALCO,993
4,68,PICHUCALCO,994
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,995
4,68,PICHUCALCO,996
4,68,PICHUCALCO,996
4,68,PICHUCALCO,997
4,68,PICHUCALCO,998
4,68,PICHUCALCO,999
4,68,PICHUCALCO,1002
4,68,PICHUCALCO,1005
4,68,PICHUCALCO,1006
4,68,PICHUCALCO,1006
4,68,PICHUCALCO,1006
4,68,PICHUCALCO,1007
4,68,PICHUCALCO,1007
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1049
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1050
4,72,RAYON,1051
4,73,REFORMA,1052
4,73,REFORMA,1052
4,73,REFORMA,1052
4,73,REFORMA,1052
4,73,REFORMA,1052
4,73,REFORMA,1053
4,73,REFORMA,1054
4,73,REFORMA,1055
4,73,REFORMA,1055
4,73,REFORMA,1056
4,73,REFORMA,1056
4,73,REFORMA,1056
4,73,REFORMA,1058
4,73,REFORMA,1058
4,73,REFORMA,1059
4,73,REFORMA,1059
4,73,REFORMA,1060
4,73,REFORMA,1060
4,73,REFORMA,1060
4,73,REFORMA,1061
4,73,REFORMA,1061
4,73,REFORMA,1061
4,73,REFORMA,1061
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1062
4,73,REFORMA,1063
4,73,REFORMA,1063
4,73,REFORMA,1064
4,73,REFORMA,1064
4,73,REFORMA,1065
4,73,REFORMA,1066
4,73,REFORMA,1067
4,73,REFORMA,1067
4,73,REFORMA,1067
4,73,REFORMA,1068
4,73,REFORMA,1068
4,73,REFORMA,1069
4,73,REFORMA,1069
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2086
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2087
4,73,REFORMA,2088
4,73,REFORMA,2088
4,73,REFORMA,2088
4,73,REFORMA,2088
4,73,REFORMA,2088
4,73,REFORMA,2088
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1165
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1166
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1167
4,78,SAN FERNANDO,1170
4,78,SAN FERNANDO,1171
4,78,SAN FERNANDO,1172
4,78,SAN FERNANDO,1172
4,78,SAN FERNANDO,1173
4,78,SAN FERNANDO,1174
4,78,SAN FERNANDO,1175
4,78,SAN FERNANDO,1176
4,78,SAN FERNANDO,1176
4,78,SAN FERNANDO,2089
4,78,SAN FERNANDO,2089
4,78,SAN FERNANDO,2089
4,78,SAN FERNANDO,2090
4,78,SAN FERNANDO,2090
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2293
4,78,SAN FERNANDO,2294
4,85,SOLOSUCHIAPA,1233
4,85,SOLOSUCHIAPA,1233
4,85,SOLOSUCHIAPA,1233
4,85,SOLOSUCHIAPA,1233
4,85,SOLOSUCHIAPA,1234
4,85,SOLOSUCHIAPA,1235
4,85,SOLOSUCHIAPA,1235
4,85,SOLOSUCHIAPA,1235
4,85,SOLOSUCHIAPA,1235
4,89,SUNUAPA,1264
4,89,SUNUAPA,1264
4,89,SUNUAPA,1264
4,89,SUNUAPA,1264
4,89,SUNUAPA,1264
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1404
4,91,TAPALAPA,1405
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1406
4,92,TAPILULA,1407
4,92,TAPILULA,1407
4,92,TAPILULA,1408
4,92,TAPILULA,1408
4,92,TAPILULA,1408
4,92,TAPILULA,1408
4,92,TAPILULA,1409
4,92,TAPILULA,1409
4,92,TAPILULA,1409
4,92,TAPILULA,1409
4,92,TAPILULA,1409
4,92,TAPILULA,1409
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1411
4,93,TECPATAN,1412
4,93,TECPATAN,1412
4,93,TECPATAN,1412
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1413
4,93,TECPATAN,1416
4,93,TECPATAN,1417
4,93,TECPATAN,1418
4,93,TECPATAN,1418
4,93,TECPATAN,1422
4,93,TECPATAN,1422
4,93,TECPATAN,1423
4,93,TECPATAN,1426
4,93,TECPATAN,1427
4,93,TECPATAN,1437
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1045
4,120,RINCON CHAMULA SAN PEDRO,1046
4,120,RINCON CHAMULA SAN PEDRO,1046
4,120,RINCON CHAMULA SAN PEDRO,1046
4,120,RINCON CHAMULA SAN PEDRO,1046
4,120,RINCON CHAMULA SAN PEDRO,1046
4,120,RINCON CHAMULA SAN PEDRO,1046
4,123,MEZCALAPA,1414
4,123,MEZCALAPA,1414
4,123,MEZCALAPA,1415
4,123,MEZCALAPA,1419
4,123,MEZCALAPA,1421
4,123,MEZCALAPA,1428
4,123,MEZCALAPA,1429
4,123,MEZCALAPA,1429
4,123,MEZCALAPA,1429
4,123,MEZCALAPA,1429
4,123,MEZCALAPA,1429
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1430
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1431
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1432
4,123,MEZCALAPA,1433
4,123,MEZCALAPA,1433
4,123,MEZCALAPA,1433
5,23,CHAMULA,336
5,23,CHAMULA,336
5,23,CHAMULA,336
5,23,CHAMULA,337
5,23,CHAMULA,337
5,23,CHAMULA,337
5,23,CHAMULA,337
5,23,CHAMULA,337
5,23,CHAMULA,337
5,23,CHAMULA,338
5,23,CHAMULA,339
5,23,CHAMULA,339
5,23,CHAMULA,339
5,23,CHAMULA,339
5,23,CHAMULA,343
5,23,CHAMULA,356
5,23,CHAMULA,360
5,23,CHAMULA,364
5,23,CHAMULA,364
5,23,CHAMULA,364
5,23,CHAMULA,364
5,23,CHAMULA,364
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,366
5,23,CHAMULA,367
5,23,CHAMULA,368
5,23,CHAMULA,369
5,23,CHAMULA,369
5,23,CHAMULA,371
5,23,CHAMULA,374
5,23,CHAMULA,374
5,23,CHAMULA,374
5,23,CHAMULA,374
5,77,SAN CRISTOBAL DE LAS CASAS,1116
5,77,SAN CRISTOBAL DE LAS CASAS,1116
5,77,SAN CRISTOBAL DE LAS CASAS,1116
