Cve Mpio,Secc,Localidad,Manzana,Colonia tipo,Colonia,Listado NOminal Total,PRIO
61,899,371,18,,,23,NO
61,899,39,8,,,22,NO
61,899,39,16,,,18,NO
61,899,371,16,,,18,NO
61,899,371,17,,,18,NO
61,899,39,4,,,17,NO
61,899,39,11,,,17,NO
61,899,371,3,,,17,NO
61,899,39,5,,,16,NO
61,899,39,15,,,16,NO
61,899,371,1,,,16,NO
61,899,39,6,,,15,NO
61,899,371,19,,,12,NO
61,899,39,1,,,11,NO
61,899,115,9999,,,10,NO
61,899,371,2,,,7,NO
61,899,371,10,,,6,NO
61,899,39,14,,,5,NO
61,899,39,9999,,,5,NO
61,899,371,20,,,5,NO
61,899,371,9999,,,5,NO
61,899,39,12,,,4,NO
61,899,39,13,,,4,NO
61,899,303,9999,,,3,NO
61,899,371,21,,,3,NO
61,899,840,9999,,,2,NO
61,899,908,9999,,,2,NO
61,899,1163,9999,,,2,NO
61,899,298,9999,,,1,NO
61,899,443,9999,,,1,NO
61,899,452,9999,,,1,NO
61,901,983,9999,,,142,SI
61,901,629,9999,,,124,SI
61,901,993,9999,,,121,SI
61,901,377,4,,,113,SI
61,901,377,33,,,99,SI
61,901,255,9999,,,88,SI
61,901,377,6,,,83,SI
61,901,377,18,,,83,SI
61,901,377,47,,,73,SI
61,901,377,21,,,67,SI
61,901,377,57,,,67,SI
61,901,377,49,,,66,SI
61,901,377,50,,,64,SI
61,901,377,35,,,55,SI
61,901,377,67,,,55,SI
61,901,377,74,,,55,SI
61,901,377,48,,,54,SI
61,901,377,27,,,53,SI
61,901,377,82,,,53,SI
61,901,1084,9999,,,53,SI
61,901,377,71,,,52,SI
61,901,914,9999,,,52,SI
61,901,377,72,,,51,SI
61,901,377,75,,,50,SI
61,901,377,83,,,47,SI
61,901,377,52,,,46,SI
61,901,377,10,,,45,SI
61,901,377,59,,,45,SI
61,901,377,73,,,45,SI
61,901,377,84,,,45,SI
61,901,377,46,,,44,SI
61,901,377,3,,,43,SI
61,901,377,20,,,43,SI
61,901,377,68,,,43,SI
61,901,377,78,,,43,SI
61,901,377,15,,,41,NO
61,901,377,24,,,41,NO
61,901,377,44,,,41,NO
61,901,377,70,,,41,NO
61,901,377,28,,,40,NO
61,901,377,53,,,40,NO
61,901,377,62,,,40,NO
61,901,1178,9999,,,40,NO
61,901,377,43,,,39,NO
61,901,377,95,,,39,NO
61,901,377,36,,,38,NO
61,901,377,42,,,38,NO
61,901,377,45,,,38,NO
61,901,377,61,,,38,NO
61,901,377,76,,,38,NO
61,901,377,85,,,38,NO
61,901,377,11,,,37,NO
61,901,377,22,,,37,NO
61,901,377,65,,,37,NO
61,901,377,7,,,36,NO
61,901,377,14,,,36,NO
61,901,377,19,,,36,NO
61,901,377,41,,,36,NO
61,901,377,55,,,36,NO
61,901,377,54,,,35,NO
61,901,377,66,,,35,NO
61,901,377,69,,,35,NO
61,901,377,9,,,34,NO
61,901,377,23,,,34,NO
61,901,377,96,,,34,NO
61,901,377,29,,,33,NO
61,901,377,56,,,33,NO
61,901,377,64,,,33,NO
61,901,377,17,,,32,NO
61,901,377,25,,,32,NO
61,901,377,26,,,32,NO
61,901,377,32,,,32,NO
61,901,377,12,,,31,NO
61,901,377,13,,,31,NO
61,901,377,37,,,31,NO
61,901,377,77,,,31,NO
61,901,377,89,,,31,NO
61,901,377,16,,,30,NO
61,901,377,51,,,29,NO
61,901,377,79,,,29,NO
61,901,377,80,,,29,NO
61,901,377,8,,,28,NO
61,901,377,40,,,28,NO
61,901,377,93,,,28,NO
61,901,377,58,,,27,NO
61,901,377,81,,,27,NO
61,901,377,91,,,27,NO
61,901,377,31,,,26,NO
61,901,377,90,,,24,NO
61,901,377,97,,,24,NO
61,901,377,39,,,23,NO
61,901,377,94,,,22,NO
61,901,535,9999,,,21,NO
61,901,377,87,,,20,NO
61,901,377,30,,,19,NO
61,901,593,9999,,,19,NO
61,901,707,9999,,,19,NO
61,901,377,88,,,17,NO
61,901,347,9999,,,16,NO
61,901,377,5,,,16,NO
61,901,377,98,,,16,NO
61,901,377,92,,,15,NO
61,901,377,101,,,15,NO
61,901,377,60,,,14,NO
61,901,377,99,,,13,NO
61,901,777,9999,,,13,NO
61,901,377,104,,,11,NO
61,901,377,107,,,10,NO
61,901,377,2,,,9,NO
61,901,377,108,,,8,NO
61,901,377,102,,,7,NO
61,901,377,103,,,7,NO
61,901,377,105,,,6,NO
61,901,228,9999,,,4,NO
61,901,377,1,,,4,NO
61,901,377,9999,,,3,NO
61,901,1065,9999,,,3,NO
61,901,487,9999,,,2,NO
61,901,509,9999,,,2,NO
61,901,76,9999,,,1,NO
61,901,337,9999,,,1,NO
61,901,945,9999,,,1,NO
61,901,1146,9999,,,1,NO
61,901,1162,9999,,,1,NO
61,902,424,5,,,65,NO
61,902,424,1,,,58,NO
61,902,424,8,,,58,NO
61,902,424,2,,,53,NO
61,902,424,9,,,48,NO
61,902,424,3,,,43,NO
61,902,631,9999,,,39,NO
61,902,7,9999,,,37,NO
61,902,105,9999,,,37,NO
61,902,424,7,,,36,NO
61,902,963,9999,,,25,NO
61,902,424,23,,,20,NO
61,902,424,14,,,16,NO
61,902,424,10,,,14,NO
61,902,125,9999,,,13,NO
61,902,744,9999,,,11,NO
61,902,470,9999,,,8,NO
61,902,424,6,,,7,NO
61,902,424,11,,,7,NO
61,902,424,4,,,6,NO
61,902,703,9999,,,6,NO
61,902,141,9999,,,5,NO
61,902,323,9999,,,5,NO
61,902,424,13,,,5,NO
61,902,424,25,,,5,NO
61,902,661,9999,,,5,NO
61,902,413,9999,,,4,NO
61,902,424,12,,,3,NO
61,902,424,26,,,3,NO
61,902,424,32,,,3,NO
61,902,424,33,,,3,NO
61,902,531,9999,,,3,NO
61,902,688,9999,,,3,NO
61,902,722,9999,,,3,NO
61,902,283,9999,,,2,NO
61,902,398,9999,,,2,NO
61,902,424,15,,,2,NO
61,902,424,19,,,2,NO
61,902,424,27,,,2,NO
61,902,424,34,,,2,NO
61,902,1067,9999,,,2,NO
61,902,1139,9999,,,2,NO
61,902,296,9999,,,1,NO
61,902,424,21,,,1,NO
61,902,424,31,,,1,NO
61,902,424,9999,,,1,NO
61,902,462,9999,,,1,NO
61,902,1066,9999,,,1,NO
61,902,807,9999,,,0,NO
61,903,438,9999,,,279,NO
61,903,278,9999,,,225,NO
61,903,219,4,,,185,NO
61,903,219,8,,,113,NO
61,903,266,9999,,,107,NO
61,903,1107,9999,,,93,NO
61,903,557,9999,,,77,NO
61,903,1103,9999,,,77,NO
61,903,219,2,,,70,NO
61,903,15,1,,,65,NO
61,903,219,10,,,59,NO
61,903,219,7,,,51,NO
61,903,219,1,,,49,NO
61,903,219,3,,,47,NO
61,903,219,5,,,45,NO
61,903,219,12,,,45,NO
61,903,275,9999,,,42,NO
61,903,1161,9999,,,41,NO
61,903,219,6,,,40,NO
61,903,219,9,,,36,NO
61,903,219,25,,,36,NO
61,903,219,16,,,33,NO
61,903,219,15,,,31,NO
61,903,219,17,,,29,NO
61,903,15,7,,,27,NO
61,903,15,9,,,26,NO
61,903,219,13,,,26,NO
61,903,219,11,,,25,NO
61,903,1181,9999,,,23,NO
61,903,15,8,,,22,NO
61,903,220,9999,,,20,NO
61,903,15,6,,,19,NO
61,903,219,21,,,16,NO
61,903,219,22,,,16,NO
61,903,219,14,,,14,NO
61,903,219,18,,,14,NO
61,903,219,20,,,14,NO
61,903,219,24,,,13,NO
61,903,15,2,,,12,NO
61,903,15,3,,,8,NO
61,903,15,20,,,8,NO
61,903,219,19,,,8,NO
61,903,219,9999,,,8,NO
61,903,221,5,,,8,NO
61,903,15,4,,,7,NO
61,903,15,5,,,7,NO
61,903,221,25,,,7,NO
61,903,161,9999,,,6,NO
61,903,219,23,,,6,NO
61,903,221,8,,,6,NO
61,903,221,23,,,6,NO
61,903,221,7,,,5,NO
61,903,221,9,,,5,NO
61,903,221,13,,,5,NO
61,903,221,10,,,4,NO
61,903,221,14,,,4,NO
61,903,221,20,,,4,NO
61,903,221,30,,,4,NO
61,903,514,9999,,,4,NO
61,903,681,9999,,,4,NO
61,903,682,9999,,,4,NO
61,903,15,10,,,3,NO
61,903,15,12,,,3,NO
61,903,15,14,,,3,NO
61,903,15,19,,,3,NO
61,903,207,9999,,,3,NO
61,903,221,28,,,3,NO
61,903,221,31,,,3,NO
61,903,15,15,,,2,NO
61,903,221,1,,,2,NO
61,903,221,11,,,2,NO
61,903,221,16,,,2,NO
61,903,221,17,,,2,NO
61,903,221,21,,,2,NO
61,903,221,32,,,2,NO
61,903,221,33,,,2,NO
61,903,423,9999,,,2,NO
61,903,513,9999,,,2,NO
61,903,776,9999,,,2,NO
61,903,15,13,,,1,NO
61,903,15,17,,,1,NO
61,903,15,18,,,1,NO
61,903,84,9999,,,1,NO
61,903,221,18,,,1,NO
61,903,221,22,,,1,NO
61,903,221,24,,,1,NO
61,903,221,29,,,1,NO
61,903,294,9999,,,1,NO
61,903,665,9999,,,1,NO
61,903,669,9999,,,1,NO
61,904,479,39,,,100,NO
61,904,479,21,,,61,NO
61,904,479,10,,,46,NO
61,904,479,44,,,44,NO
61,904,479,9,,,38,NO
61,904,646,9999,,,36,NO
61,904,479,5,,,34,NO
61,904,479,12,,,32,NO
61,904,479,13,,,30,NO
61,904,479,32,,,29,NO
61,904,479,6,,,28,NO
61,904,479,19,,,28,NO
61,904,479,16,,,27,NO
61,904,479,42,,,26,NO
61,904,479,48,,,26,NO
61,904,479,8,,,25,NO
61,904,479,17,,,25,NO
61,904,479,41,,,25,NO
61,904,479,22,,,24,NO
61,904,479,7,,,22,NO
61,904,479,26,,,22,NO
61,904,479,33,,,21,NO
61,904,479,52,,,21,NO
61,904,479,2,,,20,NO
61,904,479,30,,,20,NO
61,904,479,14,,,19,NO
61,904,479,20,,,19,NO
61,904,479,25,,,18,NO
61,904,479,31,,,18,NO
61,904,479,1,,,17,NO
61,904,479,3,,,17,NO
61,904,479,4,,,17,NO
61,904,479,29,,,17,NO
61,904,479,28,,,16,NO
61,904,479,43,,,16,NO
61,904,479,37,,,15,NO
61,904,479,45,,,15,NO
61,904,479,24,,,13,NO
61,904,479,36,,,13,NO
61,904,479,38,,,13,NO
61,904,479,23,,,11,NO
61,904,479,40,,,11,NO
61,904,479,15,,,10,NO
61,904,479,55,,,10,NO
61,904,479,50,,,9,NO
61,904,479,27,,,8,NO
61,904,479,53,,,8,NO
61,904,457,9999,,,6,NO
61,904,479,34,,,6,NO
61,904,479,54,,,6,NO
61,904,479,9999,,,6,NO
61,904,618,9999,,,5,NO
61,904,1148,9999,,,5,NO
61,904,1151,9999,,,5,NO
61,904,479,47,,,4,NO
61,904,191,9999,,,3,NO
61,904,415,9999,,,3,NO
61,904,479,51,,,3,NO
61,904,1092,9999,,,3,NO
61,904,479,11,,,2,NO
61,904,479,46,,,2,NO
61,904,479,56,,,2,NO
61,904,1091,9999,,,2,NO
61,904,1150,9999,,,2,NO
61,904,205,9999,,,1,NO
61,904,479,35,,,1,NO
61,904,479,49,,,1,NO
61,904,479,57,,,1,NO
61,904,506,9999,,,1,NO
61,905,721,4,,,64,NO
61,905,721,71,,,60,NO
61,905,721,53,,,56,NO
61,905,721,34,,,55,NO
61,905,721,35,,,55,NO
61,905,721,14,,,54,NO
61,905,721,48,,,54,NO
61,905,721,6,,,50,NO
61,905,721,47,,,48,NO
61,905,721,2,,,47,NO
61,905,721,31,,,46,NO
61,905,721,18,,,45,NO
61,905,721,25,,,43,NO
61,905,721,24,,,42,NO
61,905,721,59,,,42,NO
61,905,721,52,,,40,NO
61,905,721,23,,,39,NO
61,905,721,51,,,39,NO
61,905,721,19,,,38,NO
61,905,721,58,,,38,NO
61,905,721,16,,,37,NO
61,905,721,29,,,37,NO
61,905,721,20,,,35,NO
61,905,721,61,,,35,NO
61,905,721,7,,,34,NO
61,905,721,38,,,34,NO
61,905,721,26,,,33,NO
61,905,721,46,,,33,NO
61,905,721,62,,,33,NO
61,905,721,63,,,33,NO
61,905,721,64,,,31,NO
61,905,721,21,,,29,NO
61,905,721,37,,,29,NO
61,905,721,55,,,29,NO
61,905,721,11,,,27,NO
61,905,721,32,,,27,NO
61,905,721,44,,,27,NO
61,905,721,45,,,26,NO
61,905,721,36,,,25,NO
61,905,721,39,,,24,NO
61,905,721,66,,,24,NO
61,905,721,10,,,23,NO
61,905,721,40,,,23,NO
61,905,721,9999,,,22,NO
61,905,721,28,,,21,NO
61,905,721,65,,,21,NO
61,905,721,56,,,19,NO
61,905,721,41,,,18,NO
61,905,721,43,,,18,NO
61,905,721,67,,,17,NO
61,905,721,9,,,16,NO
61,905,721,22,,,14,NO
61,905,721,42,,,14,NO
61,905,721,12,,,13,NO
61,905,721,33,,,12,NO
61,905,721,49,,,12,NO
61,905,721,69,,,12,NO
61,905,721,60,,,11,NO
61,905,721,70,,,10,NO
61,905,721,50,,,7,NO
61,905,721,1,,,6,NO
61,905,721,68,,,6,NO
61,905,721,74,,,5,NO
61,905,721,75,,,5,NO
61,905,721,76,,,5,NO
61,905,721,78,,,5,NO
61,905,721,3,,,4,NO
61,905,721,30,,,4,NO
61,905,721,77,,,4,NO
61,905,721,27,,,3,NO
61,906,425,1,,,56,NO
61,906,425,12,,,56,NO
61,906,425,13,,,52,NO
61,906,425,22,,,52,NO
61,906,425,7,,,44,NO
61,906,425,8,,,40,NO
61,906,425,33,,,40,NO
61,906,425,5,,,38,NO
61,906,425,11,,,37,NO
61,906,425,6,,,36,NO
61,906,425,18,,,34,NO
61,906,425,29,,,34,NO
61,906,425,32,,,33,NO
61,906,425,15,,,32,NO
61,906,425,4,,,31,NO
61,906,425,2,,,30,NO
61,906,425,21,,,30,NO
61,906,425,38,,,30,NO
61,906,425,39,,,30,NO
61,906,425,17,,,29,NO
61,906,425,30,,,29,NO
61,906,425,37,,,25,NO
61,906,425,14,,,21,NO
61,906,425,35,,,21,NO
61,906,425,36,,,20,NO
61,906,950,9999,,,20,NO
61,906,425,27,,,15,NO
61,906,425,28,,,15,NO
61,906,425,9,,,13,NO
61,906,425,16,,,13,NO
61,906,622,9999,,,13,NO
61,906,425,26,,,12,NO
61,906,425,31,,,12,NO
61,906,425,34,,,12,NO
61,906,425,41,,,12,NO
61,906,425,24,,,11,NO
61,906,425,45,,,11,NO
61,906,881,9999,,,11,NO
61,906,944,9999,,,11,NO
61,906,425,3,,,10,NO
61,906,129,9999,,,9,NO
61,906,627,9999,,,9,NO
61,906,425,25,,,8,NO
61,906,425,42,,,8,NO
61,906,404,9999,,,7,NO
61,906,313,9999,,,5,NO
61,906,425,43,,,5,NO
61,906,425,44,,,5,NO
61,906,425,46,,,5,NO
61,906,425,47,,,4,NO
61,906,1160,9999,,,4,NO
61,906,112,9999,,,3,NO
61,906,1090,9999,,,2,NO
61,906,273,9999,,,1,NO
61,906,425,48,,,1,NO
61,906,880,9999,,,1,NO
61,906,967,9999,,,1,NO
61,906,1152,9999,,,1,NO
61,906,1153,9999,,,1,NO
61,907,1060,9999,,,107,NO
61,907,110,9999,,,94,NO
61,907,96,9999,,,76,NO
61,907,1057,9999,,,66,NO
61,907,189,4,,,43,NO
61,907,189,7,,,43,NO
61,907,378,9999,,,42,NO
61,907,185,9999,,,39,NO
61,907,189,10,,,39,NO
61,907,189,1,,,38,NO
61,907,189,27,,,38,NO
61,907,1158,9999,,,36,NO
61,907,189,3,,,33,NO
61,907,189,8,,,33,NO
61,907,189,12,,,33,NO
61,907,189,24,,,33,NO
61,907,189,9,,,32,NO
61,907,189,2,,,30,NO
61,907,189,28,,,30,NO
61,907,189,26,,,27,NO
61,907,189,5,,,22,NO
61,907,189,6,,,22,NO
61,907,189,11,,,22,NO
61,907,189,21,,,22,NO
61,907,189,13,,,20,NO
61,907,549,9999,,,20,NO
61,907,189,25,,,19,NO
61,907,725,9999,,,19,NO
61,907,189,20,,,17,NO
61,907,189,17,,,16,NO
61,907,189,22,,,16,NO
61,907,419,9999,,,16,NO
61,907,189,29,,,15,NO
61,907,189,18,,,14,NO
61,907,189,23,,,14,NO
61,907,189,15,,,13,NO
61,907,189,19,,,12,NO
61,907,94,9999,,,11,NO
61,907,189,16,,,11,NO
61,907,189,31,,,11,NO
61,907,490,9999,,,9,NO
61,907,242,9999,,,5,NO
61,907,658,9999,,,5,NO
61,907,626,9999,,,3,NO
61,907,1129,9999,,,3,NO
61,907,319,9999,,,2,NO
61,907,1130,9999,,,2,NO
61,907,38,9999,,,1,NO
61,907,189,9999,,,1,NO
61,907,257,9999,,,1,NO
61,907,318,9999,,,1,NO
61,907,651,9999,,,1,NO
61,907,985,9999,,,1,NO
61,907,1132,9999,,,1,NO
61,907,1133,9999,,,1,NO
61,907,1157,9999,,,1,NO
61,907,1095,9999,,,0,NO
61,908,19,19,,,92,NO
61,908,19,1,,,40,NO
61,908,19,26,,,37,NO
61,908,19,32,,,37,NO
61,908,19,27,,,36,NO
61,908,19,25,,,32,NO
61,908,19,10,,,30,NO
61,908,19,49,,,30,NO
61,908,19,15,,,29,NO
61,908,19,16,,,26,NO
61,908,19,29,,,26,NO
61,908,19,9,,,25,NO
61,908,19,28,,,24,NO
61,908,19,3,,,23,NO
61,908,19,35,,,23,NO
61,908,19,34,,,22,NO
61,908,19,42,,,22,NO
61,908,19,12,,,21,NO
61,908,19,4,,,20,NO
61,908,19,36,,,20,NO
61,908,19,39,,,20,NO
61,908,19,2,,,19,NO
61,908,19,30,,,19,NO
61,908,19,37,,,19,NO
61,908,19,44,,,19,NO
61,908,19,40,,,15,NO
61,908,19,41,,,15,NO
61,908,19,14,,,12,NO
61,908,19,43,,,12,NO
61,908,19,47,,,12,NO
61,908,19,50,,,12,NO
61,908,19,51,,,11,NO
61,908,19,5,,,10,NO
61,908,19,11,,,10,NO
61,908,19,53,,,10,NO
61,908,19,54,,,10,NO
61,908,19,31,,,7,NO
61,908,19,46,,,7,NO
61,908,19,13,,,5,NO
61,908,679,9999,,,5,NO
61,908,19,38,,,3,NO
61,908,19,48,,,3,NO
61,908,19,52,,,2,NO
61,908,19,9999,,,1,NO
61,909,397,9999,,,278,NO
61,909,380,9999,,,212,NO
61,909,232,1,,,182,NO
61,909,232,7,,,138,NO
61,909,564,9999,,,129,NO
61,909,232,35,,,120,NO
61,909,232,13,,,86,NO
61,909,232,8,,,74,NO
61,909,232,20,,,61,NO
61,909,232,21,,,61,NO
61,909,232,18,,,53,NO
61,909,232,2,,,50,NO
61,909,232,34,,,49,NO
61,909,232,16,,,48,NO
61,909,232,12,,,45,NO
61,909,232,15,,,45,NO
61,909,232,19,,,45,NO
61,909,232,3,,,42,NO
61,909,232,30,,,42,NO
61,909,232,5,,,41,NO
61,909,232,11,,,41,NO
61,909,232,22,,,41,NO
61,909,232,17,,,40,NO
61,909,232,28,,,40,NO
61,909,232,29,,,40,NO
61,909,232,27,,,39,NO
61,909,232,31,,,37,NO
61,909,232,10,,,34,NO
61,909,232,6,,,32,NO
61,909,232,23,,,27,NO
61,909,232,4,,,26,NO
61,909,232,25,,,26,NO
61,909,232,26,,,25,NO
61,909,232,9,,,21,NO
61,909,232,24,,,16,NO
61,909,232,38,,,15,NO
61,909,232,39,,,14,NO
61,909,232,37,,,10,NO
61,909,143,9999,,,6,NO
61,909,232,33,,,6,NO
61,909,232,9999,,,4,NO
61,909,1147,9999,,,4,NO
61,909,190,9999,,,2,NO
61,909,251,9999,,,1,NO
61,909,1093,9999,,,1,NO
61,910,245,30,,,150,NO
61,910,245,8,,,82,NO
61,910,245,19,,,75,NO
61,910,245,32,,,58,NO
61,910,245,12,,,56,NO
61,910,245,14,,,55,NO
61,910,245,7,,,52,NO
61,910,245,15,,,52,NO
61,910,245,31,,,52,NO
61,910,245,23,,,47,NO
61,910,245,10,,,46,NO
61,910,245,21,,,45,NO
61,910,245,25,,,43,NO
61,910,245,18,,,42,NO
61,910,245,40,,,41,NO
61,910,245,34,,,39,NO
61,910,245,24,,,38,NO
61,910,245,33,,,38,NO
61,910,245,20,,,36,NO
61,910,245,1,,,35,NO
61,910,245,5,,,34,NO
61,910,245,37,,,33,NO
61,910,245,2,,,31,NO
61,910,245,4,,,31,NO
61,910,245,13,,,30,NO
61,910,245,39,,,29,NO
61,910,245,6,,,28,NO
61,910,245,35,,,28,NO
61,910,245,16,,,27,NO
61,910,245,17,,,26,NO
61,910,245,44,,,21,NO
61,910,245,27,,,17,NO
61,910,245,38,,,16,NO
61,910,245,26,,,15,NO
61,910,245,29,,,15,NO
61,910,245,36,,,15,NO
61,910,245,9999,,,13,NO
61,910,245,3,,,11,NO
61,910,245,22,,,11,NO
61,910,245,41,,,2,NO
61,910,63,9999,,,0,NO
61,911,982,9999,,,236,NO
61,911,280,9999,,,173,NO
61,911,240,4,,,62,NO
61,911,240,19,,,58,NO
61,911,240,1,,,55,NO
61,911,368,9999,,,50,NO
61,911,240,16,,,42,NO
61,911,240,17,,,42,NO
61,911,240,37,,,42,NO
61,911,240,33,,,35,NO
61,911,240,9,,,34,NO
61,911,240,20,,,34,NO
61,911,240,2,,,33,NO
61,911,240,15,,,33,NO
61,911,240,28,,,32,NO
61,911,240,7,,,28,NO
61,911,240,11,,,28,NO
61,911,240,36,,,27,NO
61,911,240,14,,,24,NO
61,911,240,30,,,24,NO
61,911,240,32,,,24,NO
61,911,240,13,,,23,NO
61,911,240,5,,,22,NO
61,911,240,6,,,22,NO
61,911,240,27,,,22,NO
61,911,240,35,,,22,NO
61,911,240,41,,,22,NO
61,911,240,23,,,21,NO
61,911,240,26,,,21,NO
61,911,240,38,,,21,NO
61,911,240,8,,,18,NO
61,911,240,18,,,18,NO
61,911,240,22,,,17,NO
61,911,240,24,,,17,NO
61,911,240,3,,,14,NO
61,911,240,12,,,12,NO
61,911,393,9999,,,12,NO
61,911,240,40,,,10,NO
61,911,240,10,,,9,NO
61,911,240,31,,,9,NO
61,911,240,9999,,,9,NO
61,911,240,39,,,7,NO
61,911,240,29,,,5,NO
61,911,968,9999,,,4,NO
61,911,1064,9999,,,4,NO
61,911,240,21,,,3,NO
61,911,434,9999,,,2,NO
61,912,236,9999,,,123,NO
61,912,989,9999,,,79,NO
61,912,311,9999,,,67,NO
61,912,439,9999,,,54,NO
61,912,50,9999,,,53,NO
61,912,249,9999,,,44,NO
61,912,718,9999,,,40,NO
61,912,20,21,,,39,NO
61,912,376,9999,,,38,NO
61,912,594,9999,,,36,NO
61,912,20,16,,,34,NO
61,912,342,9999,,,31,NO
61,912,20,25,,,29,NO
61,912,20,20,,,28,NO
61,912,20,12,,,27,NO
61,912,259,17,,,25,NO
61,912,20,19,,,24,NO
61,912,20,23,,,24,NO
61,912,534,9999,,,23,NO
61,912,712,9999,,,23,NO
61,912,20,11,,,22,NO
61,912,246,9999,,,22,NO
61,912,314,9999,,,22,NO
61,912,20,8,,,21,NO
61,912,20,13,,,21,NO
61,912,734,9999,,,21,NO
61,912,789,9999,,,21,NO
61,912,20,24,,,20,NO
61,912,227,9999,,,20,NO
61,912,259,1,,,20,NO
61,912,20,9,,,19,NO
61,912,20,22,,,19,NO
61,912,20,26,,,19,NO
61,912,259,21,,,19,NO
61,912,20,2,,,18,NO
61,912,259,12,,,18,NO
61,912,363,9999,,,18,NO
61,912,259,10,,,17,NO
61,912,259,14,,,17,NO
61,912,638,9999,,,17,NO
61,912,20,10,,,16,NO
61,912,473,9999,,,16,NO
61,912,20,3,,,15,NO
61,912,259,7,,,15,NO
61,912,259,16,,,14,NO
61,912,407,9999,,,14,NO
61,912,708,9999,,,14,NO
61,912,979,9999,,,14,NO
61,912,20,4,,,13,NO
61,912,20,7,,,13,NO
61,912,20,17,,,13,NO
61,912,57,9999,,,13,NO
61,912,208,9999,,,13,NO
61,912,259,4,,,13,NO
61,912,259,11,,,13,NO
61,912,259,15,,,13,NO
61,912,384,9999,,,13,NO
61,912,13,9999,,,12,NO
61,912,356,9999,,,12,NO
61,912,75,9999,,,11,NO
61,912,259,18,,,11,NO
61,912,701,9999,,,11,NO
61,912,947,9999,,,11,NO
61,912,20,14,,,10,NO
61,912,699,9999,,,10,NO
61,912,66,9999,,,9,NO
61,912,77,9999,,,9,NO
61,912,259,2,,,9,NO
61,912,259,9,,,9,NO
61,912,304,9999,,,9,NO
61,912,565,9999,,,9,NO
61,912,764,9999,,,9,NO
61,912,43,9999,,,8,NO
61,912,259,19,,,8,NO
61,912,346,9999,,,8,NO
61,912,361,9999,,,8,NO
61,912,20,27,,,7,NO
61,912,74,9999,,,7,NO
61,912,182,9999,,,7,NO
61,912,259,3,,,7,NO
61,912,259,8,,,7,NO
61,912,555,9999,,,7,NO
61,912,562,9999,,,7,NO
61,912,600,9999,,,7,NO
61,912,1123,9999,,,7,NO
61,912,20,6,,,6,NO
61,912,53,9999,,,6,NO
61,912,78,9999,,,6,NO
61,912,181,9999,,,6,NO
61,912,186,9999,,,6,NO
61,912,203,9999,,,6,NO
61,912,623,9999,,,6,NO
61,912,760,9999,,,6,NO
61,912,1165,9999,,,6,NO
61,912,20,18,,,5,NO
61,912,83,9999,,,5,NO
61,912,381,9999,,,5,NO
61,912,775,9999,,,5,NO
61,912,927,9999,,,5,NO
61,912,1078,9999,,,5,NO
61,912,1126,9999,,,5,NO
61,912,332,9999,,,4,NO
61,912,349,9999,,,4,NO
61,912,436,9999,,,4,NO
61,912,685,9999,,,4,NO
61,912,728,9999,,,4,NO
61,912,948,9999,,,4,NO
61,912,951,9999,,,4,NO
61,912,992,9999,,,4,NO
61,912,1076,9999,,,4,NO
61,912,1102,9999,,,4,NO
61,912,1136,9999,,,4,NO
61,912,10,9999,,,3,NO
61,912,22,9999,,,3,NO
61,912,45,9999,,,3,NO
61,912,54,9999,,,3,NO
61,912,284,9999,,,3,NO
61,912,330,9999,,,3,NO
61,912,491,9999,,,3,NO
61,912,552,9999,,,3,NO
61,912,560,9999,,,3,NO
61,912,573,9999,,,3,NO
61,912,684,9999,,,3,NO
61,912,1080,9999,,,3,NO
61,912,1135,9999,,,3,NO
61,912,20,5,,,2,NO
61,912,36,9999,,,2,NO
61,912,41,9999,,,2,NO
61,912,98,9999,,,2,NO
61,912,111,9999,,,2,NO
61,912,233,9999,,,2,NO
61,912,250,9999,,,2,NO
61,912,256,9999,,,2,NO
61,912,258,9999,,,2,NO
61,912,270,9999,,,2,NO
61,912,453,9999,,,2,NO
61,912,521,9999,,,2,NO
61,912,615,9999,,,2,NO
61,912,719,9999,,,2,NO
61,912,1082,9999,,,2,NO
61,912,1083,9999,,,2,NO
61,912,1085,9999,,,2,NO
61,912,1169,9999,,,2,NO
61,912,18,9999,,,1,NO
61,912,20,9999,,,1,NO
61,912,127,9999,,,1,NO
61,912,150,9999,,,1,NO
61,912,151,9999,,,1,NO
61,912,192,9999,,,1,NO
61,912,444,9999,,,1,NO
61,912,498,9999,,,1,NO
61,912,524,9999,,,1,NO
61,912,546,9999,,,1,NO
61,912,636,9999,,,1,NO
61,912,653,9999,,,1,NO
61,912,655,9999,,,1,NO
61,912,702,9999,,,1,NO
61,912,731,9999,,,1,NO
61,912,736,9999,,,1,NO
61,912,923,9999,,,1,NO
61,912,961,9999,,,1,NO
61,912,1079,9999,,,1,NO
61,912,1081,9999,,,1,NO
61,912,1134,9999,,,1,NO
61,912,1137,9999,,,1,NO
61,912,1168,9999,,,1,NO
61,2109,218,2,,,135,NO
61,2109,218,1,,,112,NO
61,2109,218,7,,,87,NO
61,2109,218,8,,,50,NO
61,2109,218,18,,,27,NO
61,2109,218,5,,,23,NO
61,2109,218,11,,,21,NO
61,2109,218,6,,,20,NO
61,2109,218,13,,,18,NO
61,2109,218,17,,,17,NO
61,2109,218,20,,,14,NO
61,2109,218,4,,,13,NO
61,2109,218,3,,,12,NO
61,2109,218,21,,,10,NO
